year,date,marz,settlement,members,weight,totincome
2021,2021-01-01,10,urban,5,51.43518518518519,433050
2021,2021-08-01,4,urban,2,109.82407407407408,205454
2021,2021-12-01,11,urban,6,138.21296296296296,179266.66666666666
2021,2021-12-01,1,Yerevan,6,173.9537037037037,641902.9504595173
2021,2021-02-01,10,rural,2,40.74537037037037,439623.2228179004
2021,2021-09-01,7,urban,1,199.56944444444446,236038.88888888888
2021,2021-02-01,9,urban,2,117.4537037037037,116000
2021,2021-01-01,2,rural,2,39.32993528557893,215994.17820891025
2021,2021-08-01,8,urban,2,185.76851851851853,131555.55555555556
2021,2021-01-01,2,rural,2,39.32993528557893,488901.63317703607
2021,2021-02-01,6,rural,2,146.66666666666666,300811.0104873816
2021,2021-02-01,1,Yerevan,2,317.28703703703707,189027.77777777778
2021,2021-05-01,4,urban,1,109.82407407407408,72400
2021,2021-04-01,5,rural,3,156.84259259259258,237776.02642450336
2021,2021-04-01,1,Yerevan,3,317.28703703703707,168900
2021,2021-05-01,11,rural,3,99.79629629629629,31708.338780101883
2021,2021-08-01,10,rural,4,40.74537037037037,74431.61145401298
2021,2021-11-01,2,rural,2,39.32993528557893,211936.76692907355
2021,2021-01-01,10,urban,2,51.43518518518519,248300
2021,2021-09-01,1,Yerevan,1,247.47222222222223,193073.3333333333
2021,2021-05-01,1,Yerevan,3,164.7037037037037,514600
2021,2021-02-01,3,rural,3,222.13888888888889,452786.12817149685
2021,2021-12-01,7,urban,4,199.56944444444446,439800
2021,2021-01-01,7,urban,4,199.56944444444446,52016.66666666667
2021,2021-09-01,9,urban,2,117.4537037037037,117300
2021,2021-05-01,7,urban,1,199.56944444444446,56338.88888888889
2021,2021-09-01,6,urban,2,156.33024691358025,192225
2021,2021-04-01,1,Yerevan,4,310.21296296296293,372575
2021,2021-05-01,10,rural,3,40.74537037037037,88709.7296504832
2021,2021-07-01,5,rural,2,156.84259259259258,333925.3642702984
2021,2021-08-01,6,rural,1,146.66666666666666,117020.08145976791
2021,2021-11-01,8,urban,1,185.76851851851853,81933.33333333333
2021,2021-01-01,1,Yerevan,6,247.47222222222223,378133.3333333333
2021,2021-03-01,1,Yerevan,1,24.02777777777778,64900
2021,2021-05-01,6,urban,2,156.33024691358025,94441.66666666667
2021,2021-08-01,11,rural,7,99.79629629629629,364895.7994256414
2021,2021-02-01,11,rural,4,99.79629629629629,84341.7542797251
2021,2021-09-01,1,Yerevan,5,254.35185185185185,318055.55555555556
2021,2021-11-01,11,rural,1,99.79629629629629,94263.26584351485
2021,2021-12-01,3,rural,1,222.13888888888889,99115.52232893194
2021,2021-12-01,3,rural,3,222.13888888888889,457006.74900597776
2021,2021-04-01,10,rural,6,40.74537037037037,235193.0309637793
2021,2021-07-01,9,urban,6,117.4537037037037,446752.68092167424
2021,2021-06-01,9,rural,4,117.31481481481481,427616.6666666667
2021,2021-01-01,3,rural,5,222.13888888888889,621087.5
2021,2021-01-01,1,Yerevan,5,254.35185185185185,232308.3333333333
2021,2021-05-01,6,rural,4,146.66666666666666,1001928.8277837946
2021,2021-03-01,1,Yerevan,1,164.7037037037037,148200
2021,2021-04-01,1,Yerevan,2,326.8796296296296,316950
2021,2021-05-01,6,urban,4,156.33024691358025,155072.03788465814
2021,2021-08-01,11,rural,2,99.79629629629629,145859.16724236173
2021,2021-03-01,1,Yerevan,5,118.38888888888889,693166.6666666666
2021,2021-11-01,2,rural,3,194.24727162174514,156376.1498275586
2021,2021-07-01,7,urban,2,199.56944444444446,385000
2021,2021-09-01,1,Yerevan,3,254.35185185185185,265347.4259246403
2021,2021-11-01,6,urban,3,156.33024691358025,103662.5
2021,2021-01-01,9,rural,4,117.31481481481481,321758.35513953597
2021,2021-01-01,6,urban,1,156.33024691358025,61300
2021,2021-02-01,1,Yerevan,2,21.48148148148148,362000
2021,2021-12-01,1,Yerevan,6,254.35185185185185,635430.5555555555
2021,2021-06-01,1,Yerevan,2,254.35185185185185,78097.99582482445
2021,2021-07-01,1,Yerevan,3,118.38888888888889,556400
2021,2021-06-01,2,urban,2,24.300416253310736,127700
2021,2021-06-01,2,rural,3,194.24727162174514,198716.79841769105
2021,2021-08-01,8,rural,3,126.65740740740742,211082.5968683374
2021,2021-08-01,6,urban,2,156.33024691358025,128500
2021,2021-01-01,7,urban,5,199.56944444444446,370733.3333333333
2021,2021-11-01,11,rural,6,99.79629629629629,1457191.1796044316
2021,2021-01-01,6,urban,1,156.33024691358025,105900
2021,2021-03-01,4,urban,2,109.82407407407408,366698.6317355509
2021,2021-08-01,6,rural,6,146.66666666666666,519341.8379505792
2021,2021-05-01,4,urban,5,109.82407407407408,254116.66666666666
2021,2021-01-01,6,urban,1,156.33024691358025,40600
2021,2021-01-01,4,rural,3,192.15740740740742,137603.9775090654
2021,2021-12-01,1,Yerevan,2,21.48148148148148,219966.6666666667
2021,2021-12-01,10,urban,2,51.43518518518519,153087.14415993472
2021,2021-09-01,1,Yerevan,1,310.21296296296293,56000
2021,2021-07-01,5,urban,3,192.63888888888889,44477.78367699175
2021,2021-04-01,8,urban,3,185.76851851851853,111400
2021,2021-05-01,4,rural,5,192.15740740740742,828778.01835567
2021,2021-01-01,1,Yerevan,3,92.6574074074074,327188.7567578757
2021,2021-02-01,6,rural,3,146.66666666666666,73966.9530049963
2021,2021-01-01,3,urban,2,91.06481481481482,104200
2021,2021-09-01,10,rural,3,40.74537037037037,204276.91100528918
2021,2021-04-01,6,urban,2,156.33024691358025,126491.19880077888
2021,2021-02-01,6,urban,1,156.33024691358025,79061.12219017185
2021,2021-05-01,1,Yerevan,2,164.7037037037037,460400
2021,2021-01-01,2,urban,1,24.300416253310736,149700
2021,2021-01-01,3,urban,3,91.06481481481482,408913.8339383749
2021,2021-05-01,2,urban,3,124.04603109307216,302300
2021,2021-04-01,1,Yerevan,2,247.47222222222223,107013.04598187222
2021,2021-06-01,4,urban,1,109.82407407407408,102700
2021,2021-12-01,9,rural,4,117.31481481481481,556066.8824574939
2021,2021-07-01,7,urban,4,199.56944444444446,79008.33333333333
2021,2021-12-01,4,rural,5,192.15740740740742,599773.5221628987
2021,2021-05-01,1,Yerevan,1,247.47222222222223,194560
2021,2021-08-01,1,Yerevan,2,254.35185185185185,177900
2021,2021-02-01,1,Yerevan,2,294.2962962962963,401270.8333333334
2021,2021-05-01,8,urban,3,185.76851851851853,363263.8888888889
2021,2021-06-01,3,rural,5,222.13888888888889,470981.359528186
2021,2021-11-01,1,Yerevan,2,173.9537037037037,175391.28787878787
2021,2021-01-01,11,rural,3,99.79629629629629,172185.40209212847
2021,2021-12-01,3,rural,5,222.13888888888889,339362.0648668956
2021,2021-03-01,6,rural,2,146.66666666666666,165389.00495056115
2021,2021-11-01,1,Yerevan,1,92.6574074074074,174500
2021,2021-04-01,10,rural,2,40.74537037037037,171163.10009615388
2021,2021-05-01,6,rural,1,146.66666666666666,57963.06848280504
2021,2021-01-01,8,urban,1,185.76851851851853,62300
2021,2021-02-01,10,rural,2,40.74537037037037,60483.61827918757
2021,2021-11-01,8,urban,4,185.76851851851853,130916.66666666667
2021,2021-05-01,1,Yerevan,3,173.9537037037037,990100
2021,2021-01-01,1,Yerevan,4,164.7037037037037,64400
2021,2021-02-01,10,rural,1,40.74537037037037,43604.5162290248
2021,2021-11-01,11,urban,5,138.21296296296296,149105.35188337794
2021,2021-09-01,7,rural,3,259.52777777777777,334097.3607104815
2021,2021-06-01,6,urban,3,156.33024691358025,85200
2021,2021-07-01,5,urban,4,192.63888888888889,158459.78736953076
2021,2021-07-01,1,Yerevan,2,164.7037037037037,218900
2021,2021-03-01,4,rural,2,192.15740740740742,130424.25716330312
2021,2021-12-01,1,Yerevan,1,164.7037037037037,158200
2021,2021-03-01,3,urban,5,91.06481481481482,336700
2021,2021-11-01,3,rural,1,222.13888888888889,144478.36318559706
2021,2021-11-01,3,rural,2,222.13888888888889,240638.78959986247
2021,2021-04-01,1,Yerevan,1,21.48148148148148,68100
2021,2021-08-01,1,Yerevan,8,21.48148148148148,307700
2021,2021-11-01,6,rural,1,146.66666666666666,81452.57082358592
2021,2021-08-01,5,rural,2,156.84259259259258,222398.57412918823
2021,2021-12-01,1,Yerevan,2,326.8796296296296,486321.44371913455
2021,2021-09-01,7,rural,6,259.52777777777777,655338.8888888889
2021,2021-01-01,8,urban,2,185.76851851851853,221397.26347110176
2021,2021-04-01,6,urban,4,156.33024691358025,108915.00923643142
2021,2021-03-01,10,rural,1,40.74537037037037,62062.26735142227
2021,2021-02-01,1,Yerevan,3,317.28703703703707,297000
2021,2021-08-01,9,urban,1,117.4537037037037,104116.66666666667
2021,2021-01-01,5,urban,2,192.63888888888889,111373.04643281731
2021,2021-12-01,2,rural,2,39.32993528557893,208132.02553549828
2021,2021-07-01,1,Yerevan,1,173.9537037037037,247456.553271513
2021,2021-04-01,1,Yerevan,2,294.2962962962963,174929.55778755076
2021,2021-08-01,1,Yerevan,1,247.47222222222223,12873.333333333332
2021,2021-04-01,11,rural,2,99.79629629629629,174080.01372206322
2021,2021-04-01,4,rural,6,192.15740740740742,432152.9962947846
2021,2021-09-01,1,Yerevan,2,310.21296296296293,216400
2021,2021-08-01,2,urban,2,24.300416253310736,458320
2021,2021-07-01,1,Yerevan,2,310.21296296296293,92500
2021,2021-08-01,6,urban,1,156.33024691358025,81120
2021,2021-11-01,11,rural,3,99.79629629629629,106444.97059794929
2021,2021-03-01,1,Yerevan,2,254.35185185185185,295683.3333333334
2021,2021-05-01,8,urban,5,185.76851851851853,261583.33333333334
2021,2021-05-01,3,rural,6,222.13888888888889,490627.67900931486
2021,2021-01-01,1,Yerevan,2,310.21296296296293,353100
2021,2021-07-01,9,urban,1,117.4537037037037,90493.44591924794
2021,2021-03-01,2,rural,3,194.24727162174514,256652.49332053255
2021,2021-09-01,1,Yerevan,3,164.7037037037037,174058.33333333334
2021,2021-01-01,2,urban,3,124.04603109307216,204400
2021,2021-09-01,9,rural,3,117.31481481481481,374567.99724705424
2021,2021-01-01,1,Yerevan,3,21.48148148148148,247700
2021,2021-01-01,8,urban,7,185.76851851851853,575400
2021,2021-01-01,8,urban,3,185.76851851851853,346112.49665145844
2021,2021-03-01,1,Yerevan,4,164.7037037037037,343641.6666666667
2021,2021-01-01,10,urban,1,51.43518518518519,126740
2021,2021-01-01,7,rural,2,259.52777777777777,101516.66666666666
2021,2021-06-01,1,Yerevan,3,164.7037037037037,415158.40947744256
2021,2021-04-01,5,urban,4,192.63888888888889,230833.3333333333
2021,2021-05-01,5,rural,1,156.84259259259258,80029.22667319578
2021,2021-01-01,4,urban,6,109.82407407407408,468700
2021,2021-06-01,10,rural,4,40.74537037037037,110923.3298265163
2021,2021-04-01,1,Yerevan,1,92.6574074074074,256100
2021,2021-03-01,6,urban,1,156.33024691358025,103900
2021,2021-05-01,2,rural,1,39.32993528557893,591162.7894328145
2021,2021-11-01,8,rural,5,126.65740740740742,247795.55627623812
2021,2021-07-01,7,urban,3,199.56944444444446,483350
2021,2021-09-01,9,urban,1,117.4537037037037,81425.94306226003
2021,2021-08-01,10,rural,1,40.74537037037037,57369.09901345575
2021,2021-09-01,1,Yerevan,3,21.48148148148148,278683.3333333333
2021,2021-06-01,6,urban,4,156.33024691358025,201600
2021,2021-11-01,1,Yerevan,1,310.21296296296293,111177
2021,2021-07-01,1,Yerevan,1,310.21296296296293,59319.179041330535
2021,2021-03-01,1,Yerevan,3,173.9537037037037,745936.9168620014
2021,2021-01-01,8,urban,4,185.76851851851853,289141.6666666667
2021,2021-06-01,7,urban,2,199.56944444444446,121720
2021,2021-07-01,6,urban,3,156.33024691358025,280365.2626180899
2021,2021-07-01,10,rural,7,40.74537037037037,123477.54288257821
2021,2021-05-01,4,rural,3,192.15740740740742,365183.1703278301
2021,2021-09-01,6,urban,4,156.33024691358025,310630.7605536569
2021,2021-01-01,1,Yerevan,1,164.7037037037037,387700
2021,2021-03-01,7,urban,3,199.56944444444446,271750
2021,2021-11-01,1,Yerevan,1,164.7037037037037,153400
2021,2021-01-01,1,Yerevan,3,317.28703703703707,265766.6666666666
2021,2021-07-01,1,Yerevan,1,317.28703703703707,60700
2021,2021-02-01,1,Yerevan,5,254.35185185185185,835100
2021,2021-06-01,4,rural,2,192.15740740740742,209297.75109862184
2021,2021-01-01,3,rural,1,222.13888888888889,227917.46031746033
2021,2021-06-01,9,urban,2,117.4537037037037,264400
2021,2021-02-01,7,urban,6,199.56944444444446,553083.3333333334
2021,2021-09-01,5,rural,2,156.84259259259258,114097.49253492699
2021,2021-07-01,4,urban,5,109.82407407407408,166208.3333333333
2021,2021-11-01,5,urban,1,192.63888888888889,101200
2021,2021-04-01,9,urban,2,117.4537037037037,184200
2021,2021-01-01,7,urban,2,199.56944444444446,355554
2021,2021-04-01,3,rural,2,222.13888888888889,253243.32402386804
2021,2021-08-01,9,urban,2,117.4537037037037,117272.22222222222
2021,2021-01-01,11,urban,4,138.21296296296296,178400
2021,2021-09-01,1,Yerevan,2,317.28703703703707,569400.5959940593
2021,2021-03-01,1,Yerevan,4,294.2962962962963,398077.94822606386
2021,2021-11-01,1,Yerevan,2,254.35185185185185,137900
2021,2021-06-01,1,Yerevan,2,21.48148148148148,174300
2021,2021-12-01,7,rural,2,259.52777777777777,151272.22222222222
2021,2021-03-01,1,Yerevan,4,92.6574074074074,280212.3333333334
2021,2021-08-01,1,Yerevan,3,164.7037037037037,375100
2021,2021-09-01,1,Yerevan,2,21.48148148148148,225800
2021,2021-08-01,1,Yerevan,4,164.7037037037037,334900
2021,2021-12-01,5,rural,3,156.84259259259258,1130053.6364396624
2021,2021-01-01,9,urban,6,117.4537037037037,585972.420624624
2021,2021-09-01,5,rural,4,156.84259259259258,392794.5337750966
2021,2021-11-01,11,rural,4,99.79629629629629,207375
2021,2021-01-01,4,urban,2,109.82407407407408,657342.67245521
2021,2021-04-01,6,urban,1,156.33024691358025,90438.84599847921
2021,2021-07-01,1,Yerevan,5,317.28703703703707,719264.4913217323
2021,2021-01-01,1,Yerevan,2,294.2962962962963,281500
2021,2021-05-01,7,urban,5,199.56944444444446,299505.86697686784
2021,2021-04-01,7,urban,2,199.56944444444446,198900
2021,2021-09-01,4,urban,2,109.82407407407408,95100
2021,2021-03-01,8,urban,7,185.76851851851853,591500
2021,2021-03-01,6,urban,3,156.33024691358025,237700
2021,2021-01-01,10,rural,5,40.74537037037037,86648.7342570397
2021,2021-04-01,1,Yerevan,1,326.8796296296296,255450.80998457692
2021,2021-01-01,10,rural,2,40.74537037037037,118942.83062684894
2021,2021-01-01,3,rural,4,222.13888888888889,346984.5615887813
2021,2021-05-01,9,rural,2,117.31481481481481,215362.9023995905
2021,2021-03-01,10,rural,2,40.74537037037037,1352702.2172476952
2021,2021-12-01,7,rural,5,259.52777777777777,249700
2021,2021-07-01,4,rural,3,192.15740740740742,192470.4304508976
2021,2021-02-01,4,rural,7,192.15740740740742,286852.80791600514
2021,2021-12-01,9,urban,2,117.4537037037037,196500
2021,2021-09-01,1,Yerevan,1,294.2962962962963,21883.366570515547
2021,2021-12-01,6,urban,2,156.33024691358025,132400
2021,2021-01-01,1,Yerevan,2,92.6574074074074,226056.21580475324
2021,2021-11-01,8,urban,3,185.76851851851853,175633.3333333333
2021,2021-11-01,10,rural,2,40.74537037037037,153304.6293561354
2021,2021-09-01,6,urban,6,156.33024691358025,269907.02280703804
2021,2021-04-01,2,urban,2,24.300416253310736,240977.69199695843
2021,2021-07-01,1,Yerevan,2,310.21296296296293,292300
2021,2021-02-01,11,urban,1,138.21296296296296,107352.55669710807
2021,2021-03-01,4,urban,3,109.82407407407408,220234.47744354806
2021,2021-03-01,1,Yerevan,2,247.47222222222223,557735.4768854612
2021,2021-07-01,4,urban,5,109.82407407407408,412125
2021,2021-02-01,10,urban,1,51.43518518518519,94337.49223073886
2021,2021-12-01,1,Yerevan,1,164.7037037037037,265565.70029429963
2021,2021-11-01,1,Yerevan,1,310.21296296296293,170100
2021,2021-08-01,1,Yerevan,4,21.48148148148148,276900
2021,2021-09-01,3,rural,2,222.13888888888889,301840.0261526306
2021,2021-05-01,2,urban,1,24.300416253310736,95700
2021,2021-07-01,10,rural,5,40.74537037037037,202533.33120082173
2021,2021-05-01,11,rural,3,99.79629629629629,75657.63344761496
2021,2021-07-01,4,urban,1,109.82407407407408,105000
2021,2021-11-01,5,urban,6,192.63888888888889,386833.3333333333
2021,2021-08-01,1,Yerevan,4,118.38888888888889,597585
2021,2021-02-01,1,Yerevan,1,21.48148148148148,91200
2021,2021-09-01,9,urban,4,117.4537037037037,654406.9946075877
2021,2021-01-01,3,urban,3,91.06481481481482,623580.634555501
2021,2021-06-01,10,rural,7,40.74537037037037,160412.80921429928
2021,2021-07-01,11,rural,8,99.79629629629629,287806.53631268116
2021,2021-12-01,8,rural,2,126.65740740740742,465833.3333333333
2021,2021-04-01,1,Yerevan,1,326.8796296296296,98250
2021,2021-07-01,5,urban,4,192.63888888888889,295908.3333333333
2021,2021-04-01,8,rural,2,126.65740740740742,119965.43518743795
2021,2021-03-01,2,urban,3,124.04603109307216,352589.56402227504
2021,2021-12-01,7,rural,3,259.52777777777777,252783.33333333334
2021,2021-06-01,6,rural,6,146.66666666666666,346031.88408160384
2021,2021-01-01,1,Yerevan,2,247.47222222222223,391899.4154868869
2021,2021-09-01,2,rural,1,39.32993528557893,131746.742206052
2021,2021-12-01,2,urban,1,24.300416253310736,220400
2021,2021-11-01,1,Yerevan,1,294.2962962962963,445636
2021,2021-12-01,6,urban,6,156.33024691358025,431505.55555555556
2021,2021-08-01,1,Yerevan,1,326.8796296296296,91359.53953281483
2021,2021-03-01,1,Yerevan,2,164.7037037037037,146400
2021,2021-09-01,9,rural,4,117.31481481481481,543072.3804513281
2021,2021-01-01,1,Yerevan,2,21.48148148148148,127138.88888888889
2021,2021-06-01,1,Yerevan,4,254.35185185185185,152453.1151086033
2021,2021-01-01,7,urban,7,199.56944444444446,462375
2021,2021-01-01,1,Yerevan,2,310.21296296296293,339200
2021,2021-11-01,4,urban,2,109.82407407407408,226569.44444444444
2021,2021-02-01,4,urban,3,109.82407407407408,356312.5330787662
2021,2021-12-01,11,urban,2,138.21296296296296,319207.1027367393
2021,2021-05-01,1,Yerevan,3,118.38888888888889,422964.077695242
2021,2021-12-01,10,urban,4,51.43518518518519,104200
2021,2021-01-01,9,urban,1,117.4537037037037,61091.501324289726
2021,2021-06-01,1,Yerevan,3,118.38888888888889,576633.25
2021,2021-02-01,1,Yerevan,3,118.38888888888889,266639.93234865414
2021,2021-12-01,9,urban,2,117.4537037037037,261813.88888888888
2021,2021-05-01,3,urban,3,91.06481481481482,199422.22222222222
2021,2021-12-01,3,rural,5,222.13888888888889,605667.640552945
2021,2021-06-01,10,rural,5,40.74537037037037,149766.9414713135
2021,2021-01-01,6,urban,1,156.33024691358025,127500
2021,2021-04-01,1,Yerevan,2,118.38888888888889,158791.04043225123
2021,2021-08-01,8,rural,4,126.65740740740742,467505.6065292195
2021,2021-04-01,1,Yerevan,3,164.7037037037037,515225
2021,2021-02-01,2,rural,1,39.32993528557893,174792.22312860095
2021,2021-03-01,8,urban,3,185.76851851851853,182066.66666666666
2021,2021-01-01,6,rural,2,146.66666666666666,155163.78400054804
2021,2021-01-01,2,rural,2,39.32993528557893,177980.99182143813
2021,2021-07-01,10,rural,3,40.74537037037037,227279.36124461103
2021,2021-02-01,8,rural,6,126.65740740740742,491387.01849244087
2021,2021-09-01,8,rural,4,126.65740740740742,274052.16260439926
2021,2021-06-01,3,urban,5,91.06481481481482,760600
2021,2021-12-01,2,rural,2,39.32993528557893,261424.67946176312
2021,2021-07-01,2,rural,1,39.32993528557893,65800
2021,2021-02-01,6,urban,4,156.33024691358025,398083.3333333333
2021,2021-12-01,1,Yerevan,2,254.35185185185185,471643.22222222225
2021,2021-06-01,3,urban,3,91.06481481481482,211796.08424652365
2021,2021-01-01,6,rural,7,146.66666666666666,319340.33924765786
2021,2021-12-01,1,Yerevan,5,254.35185185185185,506461.1111111111
2021,2021-05-01,4,urban,1,109.82407407407408,56300
2021,2021-04-01,4,urban,2,109.82407407407408,195400
2021,2021-03-01,4,urban,2,109.82407407407408,154987.6989243104
2021,2021-01-01,10,rural,2,40.74537037037037,198914.300401184
